ID,realSum,room_type,person_capacity,bedrooms,dist,metro_dist,City,Host_ID
4340,229.25,Private room,2,1,1.3,0.5,Barcelona,3
4341,242.98,Private room,2,1,1.0,0.3,Barcelona,5
4342,185.26,Private room,2,1,0.9,0.3,Barcelona,5
4343,204.58,Private room,2,1,1.7,0.7,Barcelona,5
4344,455.93,Private room,2,1,0.7,0.4,Barcelona,2
4345,115.67,Private room,2,1,1.7,0.3,Barcelona,3
4346,138.94,Private room,2,1,1.7,0.7,Barcelona,1
4347,174.79,Private room,2,1,1.8,0.4,Barcelona,4
4348,306.51,Entire home/apt,3,2,1.8,0.5,Barcelona,5
4349,686.34,Entire home/apt,4,2,2.3,0.3,Barcelona,5
4350,179.44,Private room,2,1,1.9,0.4,Barcelona,3
4351,254.61,Private room,2,1,1.1,0.2,Barcelona,3
4352,161.98,Private room,2,1,0.6,0.3,Barcelona,2
4353,173.62,Private room,2,1,1.2,0.1,Barcelona,2
4354,173.62,Private room,2,1,1.1,0.1,Barcelona,5
4355,223.19,Private room,2,1,0.7,0.2,Barcelona,3
4356,185.26,Private room,2,1,1.3,0.2,Barcelona,1
4357,173.62,Private room,2,1,1.1,0.3,Barcelona,4
4358,150.58,Private room,2,1,0.7,0.2,Barcelona,3
4359,223.19,Private room,2,1,0.6,0.1,Barcelona,3
4360,300.93,Private room,3,2,1.3,0.3,Barcelona,2
4361,229.25,Private room,2,1,1.3,0.4,Barcelona,4
4362,150.58,Private room,2,0,1.6,0.1,Barcelona,5
4363,196.9,Private room,2,1,1.2,0.1,Barcelona,3
4364,358.65,Private room,3,1,1.1,0.1,Barcelona,5
4365,358.65,Private room,2,1,1.2,0.1,Barcelona,3
4366,312.57,Private room,2,1,0.7,0.4,Barcelona,5
4367,400.54,Entire home/apt,3,1,0.7,0.2,Barcelona,4
4368,624.9,Entire home/apt,6,2,1.8,0.4,Barcelona,2
4369,306.51,Entire home/apt,3,1,1.9,0.5,Barcelona,4
4370,318.15,Private room,4,1,0.3,0.3,Barcelona,1
4371,208.53,Private room,2,1,0.6,0.2,Barcelona,2
4372,196.9,Private room,2,1,1.2,0.2,Barcelona,4
4373,219.7,Private room,2,1,1.4,0.3,Barcelona,1
4374,219.7,Private room,3,1,1.6,0.5,Barcelona,3
4375,196.9,Private room,2,1,1.6,0.4,Barcelona,3
4376,122.19,Private room,2,1,3.3,0.2,Barcelona,5
4377,196.9,Private room,2,1,1.5,0.4,Barcelona,2
4378,219.7,Private room,2,1,1.6,0.4,Barcelona,3
4379,150.58,Private room,3,1,1.5,0.5,Barcelona,2
4380,196.9,Private room,2,1,1.4,0.4,Barcelona,3
4381,242.98,Private room,4,1,1.5,0.1,Barcelona,5
4382,128.01,Private room,2,1,3.4,0.1,Barcelona,4
4383,196.9,Private room,2,1,1.6,0.1,Barcelona,5
4384,122.19,Private room,2,1,3.3,0.2,Barcelona,1
4385,156.17,Private room,2,1,1.4,0.4,Barcelona,3
4386,134.29,Private room,2,1,1.7,0.5,Barcelona,1
4387,254.61,Private room,2,1,1.0,0.2,Barcelona,1
4388,271.84,Private room,2,1,0.7,0.4,Barcelona,2
4389,173.62,Private room,2,1,1.4,0.5,Barcelona,3
4390,196.9,Private room,2,1,1.4,0.3,Barcelona,1
4391,150.58,Private room,2,1,1.1,0.3,Barcelona,4
4392,138.94,Private room,2,1,0.8,0.6,Barcelona,1
4393,190.84,Private room,2,1,1.2,0.1,Barcelona,4
4394,189.91,Private room,2,1,1.2,0.3,Barcelona,2
4395,157.56,Private room,2,1,1.1,0.3,Barcelona,1
4396,208.3,Private room,3,1,1.7,0.1,Barcelona,5
4397,161.75,Private room,2,1,1.5,0.6,Barcelona,2
4398,335.61,Entire home/apt,2,1,1.1,0.5,Barcelona,4
4399,293.71,Private room,2,1,1.5,0.6,Barcelona,2
4400,223.19,Private room,2,1,0.7,0.5,Barcelona,1
4401,223.19,Private room,2,1,0.7,0.5,Barcelona,3
4402,303.02,Private room,2,1,1.1,0.1,Barcelona,3
4403,273.0,Private room,2,1,0.7,0.1,Barcelona,4
4404,481.53,Entire home/apt,5,3,1.4,0.5,Barcelona,4
4405,150.58,Private room,2,1,0.4,0.1,Barcelona,3
4406,283.47,Private room,3,0,1.0,0.3,Barcelona,4
4407,266.25,Private room,5,1,1.4,0.2,Barcelona,2
4408,225.75,Private room,2,1,1.1,0.1,Barcelona,5
4409,129.63,Private room,2,1,1.0,0.7,Barcelona,5
4410,269.74,Private room,2,1,1.2,0.4,Barcelona,2
4411,208.3,Private room,2,1,1.6,0.8,Barcelona,5
4412,232.5,Private room,2,1,0.5,0.2,Barcelona,1
4413,223.19,Private room,2,1,0.5,0.2,Barcelona,2
4414,223.19,Private room,2,1,0.5,0.2,Barcelona,4
4415,138.94,Private room,2,1,1.1,0.2,Barcelona,2
4416,414.27,Entire home/apt,4,2,1.3,0.4,Barcelona,3
4417,161.98,Private room,2,1,1.4,0.2,Barcelona,4
4418,150.58,Private room,2,1,1.3,0.3,Barcelona,3
4419,252.29,Entire home/apt,2,1,0.3,0.2,Barcelona,4
4420,242.98,Private room,2,1,1.8,0.5,Barcelona,5
4421,214.12,Private room,2,1,0.7,0.4,Barcelona,2
4422,335.61,Private room,3,1,1.2,0.2,Barcelona,1
4423,277.65,Private room,2,1,1.2,0.2,Barcelona,4
4424,171.29,Private room,2,1,1.4,0.2,Barcelona,4
4425,347.24,Entire home/apt,2,1,1.2,0.4,Barcelona,3
4426,136.38,Private room,2,1,1.7,0.5,Barcelona,5
4427,137.55,Private room,2,1,0.9,0.3,Barcelona,3
4428,178.28,Private room,2,1,1.4,0.7,Barcelona,3
4429,132.89,Private room,2,1,1.4,0.7,Barcelona,5
4430,146.39,Private room,2,1,1.4,0.3,Barcelona,1
4431,428.24,Private room,3,1,1.2,0.3,Barcelona,3
4432,335.61,Private room,4,1,1.1,0.3,Barcelona,3
4433,219.7,Private room,4,1,1.5,0.2,Barcelona,4
4434,196.9,Private room,2,1,1.5,0.2,Barcelona,5
4435,196.9,Private room,2,1,1.7,0.4,Barcelona,2
4436,161.98,Private room,2,2,1.4,0.3,Barcelona,1
4437,136.38,Private room,2,1,0.4,0.4,Barcelona,1
4438,145.93,Private room,2,1,1.5,0.1,Barcelona,5
4439,353.06,Entire home/apt,4,1,2.1,0.1,Barcelona,4
4440,145.93,Private room,2,1,1.9,0.3,Barcelona,4
4441,318.15,Private room,6,1,0.8,0.2,Barcelona,5
4442,462.91,Entire home/apt,5,2,1.8,0.3,Barcelona,4
4443,208.53,Private room,2,1,1.8,0.5,Barcelona,1
4444,214.12,Private room,2,1,0.7,0.3,Barcelona,1
4445,152.68,Private room,2,1,1.7,0.2,Barcelona,2
4446,107.52,Private room,2,1,2.2,0.5,Barcelona,5
4447,134.29,Private room,2,1,1.1,0.3,Barcelona,3
4448,115.67,Private room,2,1,1.8,0.5,Barcelona,3
4449,196.9,Private room,2,1,2.7,0.4,Barcelona,2
4450,925.83,Entire home/apt,4,3,1.0,0.5,Barcelona,2
4451,324.2,Entire home/apt,2,1,1.0,0.4,Barcelona,4
4452,298.83,Private room,2,1,2.6,0.7,Barcelona,2
4453,150.58,Private room,2,1,1.6,0.4,Barcelona,2
4454,104.03,Private room,2,1,1.7,0.5,Barcelona,3
4455,225.52,Private room,2,1,1.5,0.6,Barcelona,4
4456,196.66,Private room,2,1,0.8,0.3,Barcelona,2
4457,567.18,Entire home/apt,5,3,0.7,0.4,Barcelona,2
4458,171.29,Private room,2,1,1.8,0.5,Barcelona,4
4459,240.88,Private room,2,1,2.0,0.4,Barcelona,5
4460,182.93,Private room,2,1,0.9,0.4,Barcelona,4
4461,182.93,Private room,2,1,0.3,0.1,Barcelona,3
4462,205.97,Private room,2,1,0.7,0.4,Barcelona,5
4463,157.56,Private room,2,1,0.3,0.3,Barcelona,1
4464,185.26,Private room,2,1,0.7,0.3,Barcelona,4
4465,324.2,Private room,5,2,0.9,0.2,Barcelona,3
4466,229.25,Private room,2,1,1.3,0.4,Barcelona,5
4467,229.25,Private room,2,1,1.3,0.5,Barcelona,4
4468,161.98,Private room,2,1,0.3,0.3,Barcelona,2
4469,135.45,Private room,2,1,0.8,0.4,Barcelona,4
4470,205.97,Private room,2,1,0.5,0.2,Barcelona,1
4471,190.84,Private room,2,1,1.8,0.4,Barcelona,4
4472,343.52,Entire home/apt,4,2,1.5,0.1,Barcelona,5
4473,127.31,Private room,2,1,1.4,0.4,Barcelona,5
4474,127.31,Private room,2,1,1.4,0.5,Barcelona,4
4475,161.98,Private room,2,1,0.9,0.4,Barcelona,5
4476,127.31,Private room,2,1,1.4,0.4,Barcelona,2
4477,127.31,Private room,2,1,1.7,0.2,Barcelona,4
4478,138.94,Private room,2,1,1.0,0.5,Barcelona,2
4479,127.31,Private room,2,1,1.6,0.3,Barcelona,2
4480,150.58,Private room,2,1,0.3,0.3,Barcelona,3
4481,236.0,Private room,2,1,2.2,0.3,Barcelona,4
4482,155.0,Private room,3,1,0.8,0.2,Barcelona,5
4483,229.25,Private room,2,1,1.3,0.5,Barcelona,2
4484,229.25,Private room,2,1,1.4,0.5,Barcelona,3
4485,127.31,Private room,2,1,2.5,0.7,Barcelona,4
4486,448.72,Entire home/apt,6,2,1.1,0.4,Barcelona,4
4487,236.0,Private room,2,1,2.2,0.3,Barcelona,1
4488,300.93,Private room,4,2,1.0,0.5,Barcelona,1
4489,202.48,Private room,2,1,1.3,0.7,Barcelona,2
4490,161.98,Private room,2,0,2.6,0.6,Barcelona,1
4491,120.32,Private room,2,1,2.5,0.7,Barcelona,2
4492,123.82,Private room,2,1,2.3,0.5,Barcelona,5
4493,208.53,Private room,2,1,2.1,0.1,Barcelona,2
4494,150.58,Private room,2,1,1.0,0.6,Barcelona,1
4495,194.1,Private room,3,1,0.8,0.1,Barcelona,5
4496,205.97,Private room,3,1,1.2,0.2,Barcelona,1
4497,225.75,Private room,3,1,1.3,0.4,Barcelona,2
4498,671.21,Entire home/apt,5,2,0.3,0.3,Barcelona,3
4499,185.26,Private room,2,1,1.0,0.4,Barcelona,4
4500,190.84,Private room,2,1,1.3,0.4,Barcelona,1
4501,856.24,Entire home/apt,6,2,0.7,0.1,Barcelona,2
4502,202.48,Private room,2,1,1.3,0.4,Barcelona,5
4503,225.52,Private room,3,1,1.9,0.3,Barcelona,1
4504,185.26,Private room,2,1,0.9,0.2,Barcelona,1
4505,242.98,Private room,2,1,0.7,0.1,Barcelona,4
4506,324.2,Private room,3,1,0.7,0.1,Barcelona,2
4507,196.9,Private room,2,1,1.2,0.1,Barcelona,3
4508,161.98,Private room,2,1,0.9,0.3,Barcelona,5
4509,113.58,Private room,2,1,0.6,0.2,Barcelona,2
4510,775.25,Entire home/apt,4,2,0.4,0.3,Barcelona,5
4511,416.6,Private room,4,1,0.8,0.2,Barcelona,1
4512,217.38,Private room,4,2,1.4,0.4,Barcelona,4
4513,156.17,Private room,2,1,0.7,0.5,Barcelona,4
4514,196.9,Private room,2,1,1.8,0.2,Barcelona,3
4515,167.8,Private room,2,1,0.6,0.3,Barcelona,4
4516,168.97,Private room,2,1,0.9,0.2,Barcelona,1
4517,173.62,Private room,2,1,0.9,0.2,Barcelona,3
4518,156.4,Private room,3,1,1.0,0.4,Barcelona,2
4519,254.61,Private room,2,1,1.0,0.4,Barcelona,4
4520,159.66,Private room,2,1,0.4,0.3,Barcelona,3
4521,324.2,Private room,4,1,0.9,0.3,Barcelona,1
4522,196.9,Private room,2,1,1.6,0.0,Barcelona,5
4523,196.9,Private room,2,1,2.1,0.2,Barcelona,5
4524,173.62,Private room,2,1,1.0,0.3,Barcelona,1
4525,185.26,Private room,2,1,1.1,0.3,Barcelona,1
4526,256.94,Private room,3,1,0.6,0.1,Barcelona,5
4527,150.58,Private room,2,1,0.9,0.2,Barcelona,3
4528,370.52,Entire home/apt,3,1,0.6,0.4,Barcelona,5
4529,161.98,Private room,2,1,0.9,0.5,Barcelona,1
4530,159.66,Private room,2,1,2.3,0.2,Barcelona,4
4531,182.93,Private room,2,1,0.8,0.4,Barcelona,2
4532,219.7,Private room,2,1,2.1,0.1,Barcelona,4
4533,182.93,Private room,2,1,1.5,0.1,Barcelona,4
4534,159.66,Private room,2,1,2.3,0.2,Barcelona,1
4535,182.93,Private room,2,1,1.5,0.1,Barcelona,5
4536,266.25,Private room,2,1,1.6,0.6,Barcelona,3
4537,150.58,Private room,2,1,1.7,0.3,Barcelona,4
4538,143.37,Private room,2,1,1.6,0.3,Barcelona,5
4539,196.9,Private room,2,1,2.5,0.6,Barcelona,3
4540,138.94,Private room,2,1,1.0,0.7,Barcelona,4
4541,185.26,Private room,2,1,0.8,0.3,Barcelona,3
4542,161.98,Private room,2,1,0.9,0.6,Barcelona,5
4543,124.98,Private room,2,1,1.6,0.1,Barcelona,2
4544,180.6,Private room,2,1,0.3,0.3,Barcelona,5
4545,173.62,Private room,2,1,0.3,0.3,Barcelona,1
4546,180.6,Private room,2,1,0.4,0.4,Barcelona,3
4547,180.6,Private room,2,1,0.4,0.4,Barcelona,2
4548,868.11,Entire home/apt,6,2,0.5,0.3,Barcelona,3
4549,335.37,Private room,3,1,0.7,0.5,Barcelona,3
4550,229.25,Private room,2,1,1.9,0.1,Barcelona,4
4551,115.67,Private room,2,1,1.8,0.6,Barcelona,1
4552,368.19,Entire home/apt,4,2,1.4,0.3,Barcelona,3
4553,196.9,Private room,2,1,0.9,0.3,Barcelona,5
4554,357.48,Entire home/apt,5,1,0.4,0.1,Barcelona,5
4555,161.98,Private room,2,1,1.2,0.3,Barcelona,4
4556,179.44,Private room,2,1,1.3,0.2,Barcelona,1
4557,404.96,Entire home/apt,2,1,0.2,0.2,Barcelona,1
4558,161.98,Private room,2,1,2.5,0.3,Barcelona,5
4559,211.79,Private room,2,1,0.9,0.4,Barcelona,2
4560,761.51,Entire home/apt,6,2,1.1,0.1,Barcelona,4
4561,577.42,Entire home/apt,4,3,1.2,0.3,Barcelona,4
4562,202.71,Private room,2,1,2.9,0.6,Barcelona,5
4563,705.89,Entire home/apt,5,3,1.1,0.2,Barcelona,5
4564,474.32,Entire home/apt,4,0,1.1,0.6,Barcelona,2
4565,127.31,Private room,2,1,2.0,0.1,Barcelona,2
4566,712.87,Entire home/apt,5,2,2.0,0.3,Barcelona,1
4567,712.87,Entire home/apt,5,2,2.0,0.3,Barcelona,4
4568,712.87,Entire home/apt,5,2,2.0,0.3,Barcelona,4
4569,712.87,Entire home/apt,5,2,2.0,0.3,Barcelona,5
4570,712.87,Entire home/apt,5,2,2.0,0.3,Barcelona,1
4571,173.62,Private room,2,1,1.5,0.1,Barcelona,4
4572,167.8,Private room,2,1,2.0,0.3,Barcelona,1
4573,393.56,Entire home/apt,6,2,1.7,0.4,Barcelona,1
4574,474.32,Entire home/apt,4,1,1.1,0.7,Barcelona,5
4575,209.46,Private room,2,1,2.1,0.2,Barcelona,1
4576,161.98,Private room,2,1,1.0,0.3,Barcelona,2
4577,451.51,Entire home/apt,2,1,0.9,0.1,Barcelona,2
4578,474.32,Entire home/apt,4,1,1.2,0.6,Barcelona,3
4579,270.67,Entire home/apt,2,1,2.2,0.1,Barcelona,5
4580,370.28,Entire home/apt,6,2,1.7,0.3,Barcelona,3
4581,393.56,Entire home/apt,4,1,1.8,0.3,Barcelona,2
4582,190.84,Private room,2,1,0.9,0.2,Barcelona,3
4583,214.12,Private room,2,1,1.2,0.2,Barcelona,5
4584,381.92,Entire home/apt,6,2,2.6,0.6,Barcelona,5
4585,208.53,Private room,2,1,1.3,0.5,Barcelona,1
4586,298.6,Entire home/apt,4,1,1.5,0.3,Barcelona,4
4587,208.53,Private room,2,1,0.7,0.3,Barcelona,1
4588,159.66,Private room,2,1,1.3,0.3,Barcelona,5
4589,129.63,Private room,2,1,2.3,0.4,Barcelona,2
4590,378.43,Entire home/apt,4,1,2.0,0.5,Barcelona,2
4591,196.9,Private room,2,1,0.4,0.2,Barcelona,1
4592,171.29,Private room,2,1,0.3,0.2,Barcelona,5
4593,196.9,Private room,2,1,1.3,0.5,Barcelona,2
4594,165.24,Private room,2,1,1.5,0.1,Barcelona,5
4595,179.44,Private room,3,1,0.7,0.2,Barcelona,2
4596,156.17,Private room,2,1,2.8,0.3,Barcelona,5
4597,212.95,Private room,4,1,1.3,0.3,Barcelona,3
4598,166.64,Private room,2,1,1.1,0.3,Barcelona,5
4599,219.7,Private room,2,1,0.7,0.4,Barcelona,5
4600,161.98,Private room,2,1,1.6,0.8,Barcelona,1
4601,132.89,Private room,2,1,0.9,0.3,Barcelona,3
4602,237.16,Private room,3,1,0.9,0.4,Barcelona,4
4603,210.63,Private room,2,1,0.8,0.4,Barcelona,1
4604,150.58,Private room,2,1,1.0,0.2,Barcelona,4
4605,159.66,Private room,2,1,1.1,0.3,Barcelona,2
4606,161.98,Private room,2,1,0.9,0.1,Barcelona,4
4607,173.62,Private room,2,1,2.0,0.3,Barcelona,5
4608,104.03,Private room,2,1,2.0,0.1,Barcelona,4
4609,173.62,Private room,2,1,1.0,0.3,Barcelona,1
4610,254.61,Private room,2,1,2.6,0.6,Barcelona,1
4611,231.34,Private room,2,1,0.8,0.3,Barcelona,4
4612,215.51,Private room,4,1,1.0,0.4,Barcelona,1
4613,196.9,Private room,2,1,0.9,0.4,Barcelona,1
4614,190.84,Private room,2,1,1.9,0.4,Barcelona,4
4615,179.44,Private room,2,1,0.4,0.2,Barcelona,3
4616,194.1,Private room,2,1,1.1,0.4,Barcelona,3
4617,295.11,Entire home/apt,4,2,1.7,0.2,Barcelona,2
4618,474.32,Entire home/apt,4,0,1.1,0.7,Barcelona,1
4619,266.25,Private room,2,1,1.1,0.1,Barcelona,4
4620,130.8,Private room,2,1,1.7,0.5,Barcelona,1
4621,712.87,Entire home/apt,5,2,2.0,0.3,Barcelona,5
4622,370.28,Entire home/apt,6,2,1.8,0.3,Barcelona,1
4623,474.32,Entire home/apt,3,2,1.3,0.7,Barcelona,1
4624,130.8,Private room,2,1,1.2,0.5,Barcelona,3
4625,226.69,Private room,2,1,1.2,0.5,Barcelona,4
4626,439.64,Entire home/apt,6,3,1.2,0.5,Barcelona,1
4627,393.56,Entire home/apt,4,1,1.8,0.3,Barcelona,3
4628,161.98,Private room,2,1,1.8,0.7,Barcelona,2
4629,509.23,Entire home/apt,6,3,0.8,0.2,Barcelona,3
4630,224.36,Private room,2,1,1.5,0.5,Barcelona,3
4631,393.56,Entire home/apt,4,1,1.8,0.2,Barcelona,3
4632,242.98,Private room,3,2,1.9,0.3,Barcelona,1
4633,810.16,Entire home/apt,6,2,1.0,0.2,Barcelona,1
4634,116.83,Private room,2,1,1.9,0.0,Barcelona,2
4635,810.16,Entire home/apt,6,3,0.7,0.2,Barcelona,5
4636,810.16,Entire home/apt,6,3,0.9,0.2,Barcelona,5
4637,439.64,Entire home/apt,6,2,1.0,0.3,Barcelona,5
4638,469.9,Entire home/apt,4,1,1.0,0.3,Barcelona,2
4639,455.93,Entire home/apt,4,3,1.4,0.3,Barcelona,5
4640,356.55,Entire home/apt,4,2,2.9,0.3,Barcelona,5
4641,166.64,Private room,2,1,1.9,0.3,Barcelona,3
4642,196.66,Private room,2,1,1.7,0.7,Barcelona,1
4643,596.04,Entire home/apt,6,3,2.4,0.8,Barcelona,1
4644,196.9,Private room,5,3,1.6,0.1,Barcelona,3
4645,810.16,Entire home/apt,6,2,0.9,0.1,Barcelona,3
4646,1041.73,Entire home/apt,6,2,1.7,0.4,Barcelona,3
4647,136.38,Private room,2,1,0.7,0.2,Barcelona,1
4648,543.91,Entire home/apt,6,3,1.2,0.1,Barcelona,5
4649,417.76,Entire home/apt,6,2,1.1,0.2,Barcelona,3
4650,457.09,Entire home/apt,6,2,2.3,0.4,Barcelona,2
4651,387.51,Private room,2,1,1.6,0.6,Barcelona,3
4652,341.42,Entire home/apt,2,1,1.1,0.1,Barcelona,4
4653,185.26,Private room,2,1,0.4,0.3,Barcelona,3
4654,196.9,Private room,2,1,0.6,0.3,Barcelona,1
4655,596.04,Entire home/apt,4,1,1.0,0.6,Barcelona,3
4656,297.67,Private room,2,1,0.4,0.3,Barcelona,4
4657,635.37,Entire home/apt,4,2,2.3,0.4,Barcelona,2
4658,468.73,Entire home/apt,4,1,1.0,0.1,Barcelona,5
4659,185.26,Private room,2,1,4.1,0.9,Barcelona,3
4660,171.29,Private room,2,1,4.2,0.5,Barcelona,4
4661,195.5,Private room,2,1,4.3,0.6,Barcelona,4
4662,479.2,Entire home/apt,5,2,2.4,0.3,Barcelona,2
4663,499.92,Entire home/apt,5,3,2.3,0.2,Barcelona,1
4664,420.09,Entire home/apt,6,2,3.8,0.5,Barcelona,3
4665,122.65,Private room,3,1,2.4,0.2,Barcelona,4
4666,156.17,Private room,2,1,1.8,0.3,Barcelona,2
4667,552.98,Entire home/apt,4,2,1.4,0.2,Barcelona,5
4668,174.79,Private room,2,1,4.0,0.5,Barcelona,4
4669,104.03,Private room,2,1,1.7,0.3,Barcelona,2
4670,780.13,Entire home/apt,6,3,3.5,0.3,Barcelona,1
4671,150.58,Private room,2,1,3.8,0.5,Barcelona,1
4672,113.58,Private room,2,1,3.8,0.5,Barcelona,4
4673,335.61,Entire home/apt,4,2,3.8,0.3,Barcelona,4
4674,438.48,Entire home/apt,2,1,1.8,0.4,Barcelona,3
4675,358.65,Entire home/apt,4,1,1.3,0.1,Barcelona,2
4676,358.65,Entire home/apt,4,1,1.5,0.1,Barcelona,4
4677,780.13,Entire home/apt,6,3,3.5,0.3,Barcelona,3
4678,291.85,Entire home/apt,4,1,3.4,0.2,Barcelona,3
4679,266.25,Private room,2,1,4.0,0.5,Barcelona,4
4680,168.97,Private room,2,1,2.0,0.5,Barcelona,1
4681,347.01,Private room,2,1,2.5,0.3,Barcelona,2
4682,243.21,Private room,3,1,3.3,0.1,Barcelona,2
4683,138.94,Private room,2,1,3.9,0.4,Barcelona,1
4684,173.62,Private room,2,1,1.8,0.2,Barcelona,4
4685,131.96,Private room,2,1,3.7,0.5,Barcelona,2
4686,104.03,Private room,2,1,3.9,0.4,Barcelona,4
4687,161.98,Private room,2,3,3.6,0.3,Barcelona,4
4688,174.79,Private room,2,1,3.1,0.3,Barcelona,3
4689,161.98,Private room,2,1,1.5,0.3,Barcelona,1
4690,187.35,Private room,4,2,4.8,1.0,Barcelona,4
4691,196.9,Private room,2,1,1.7,0.3,Barcelona,5
4692,195.5,Private room,2,1,3.3,0.1,Barcelona,1
4693,150.58,Private room,3,1,4.0,0.5,Barcelona,2
4694,131.96,Private room,2,1,4.1,0.4,Barcelona,3
4695,168.97,Private room,2,1,4.6,0.9,Barcelona,2
4696,445.46,Entire home/apt,6,3,1.7,0.3,Barcelona,2
4697,111.02,Private room,2,1,3.9,0.4,Barcelona,1
4698,203.64,Private room,2,1,3.5,0.2,Barcelona,2
4699,404.96,Private room,2,1,4.2,0.2,Barcelona,4
4700,108.69,Private room,2,1,3.9,0.6,Barcelona,2
4701,416.6,Entire home/apt,4,2,3.5,0.2,Barcelona,3
4702,393.56,Entire home/apt,4,2,1.6,0.2,Barcelona,3
4703,509.23,Entire home/apt,4,2,1.6,0.3,Barcelona,5
4704,106.59,Private room,2,1,4.1,0.3,Barcelona,3
4705,280.22,Private room,2,1,1.7,0.4,Barcelona,2
4706,376.1,Entire home/apt,4,2,1.8,0.4,Barcelona,3
4707,254.61,Private room,2,1,3.1,0.3,Barcelona,1
4708,138.94,Private room,2,0,1.8,0.3,Barcelona,3
4709,161.98,Private room,2,0,4.1,0.4,Barcelona,4
4710,457.09,Entire home/apt,4,1,1.9,0.4,Barcelona,1
4711,138.94,Private room,2,1,2.9,0.4,Barcelona,5
4712,104.03,Private room,2,1,3.9,0.4,Barcelona,4
4713,411.94,Entire home/apt,2,1,2.6,0.2,Barcelona,2
4714,509.23,Entire home/apt,4,1,2.6,0.3,Barcelona,2
4715,196.9,Private room,2,1,3.3,0.4,Barcelona,2
4716,360.97,Private room,4,1,3.2,0.2,Barcelona,4
4717,980.29,Entire home/apt,6,3,2.8,0.3,Barcelona,4
4718,560.2,Entire home/apt,4,1,3.0,0.2,Barcelona,4
4719,127.31,Private room,4,1,3.0,0.4,Barcelona,1
4720,208.3,Private room,2,1,3.1,0.3,Barcelona,1
4721,289.29,Entire home/apt,4,2,3.0,0.2,Barcelona,2
4722,1252.36,Entire home/apt,5,2,2.5,0.1,Barcelona,3
4723,489.45,Entire home/apt,4,1,3.5,0.2,Barcelona,2
4724,254.61,Private room,2,1,1.8,0.3,Barcelona,5
4725,416.37,Entire home/apt,6,3,1.7,0.4,Barcelona,1
4726,127.31,Private room,2,1,4.2,0.4,Barcelona,4
4727,138.94,Private room,2,1,4.3,0.3,Barcelona,1
4728,275.56,Entire home/apt,2,1,4.0,0.4,Barcelona,4
4729,133.13,Private room,2,2,4.0,0.4,Barcelona,5
4730,269.74,Entire home/apt,2,1,3.4,0.1,Barcelona,5
4731,150.58,Private room,2,1,4.7,1.1,Barcelona,1
4732,439.41,Entire home/apt,4,2,3.4,0.2,Barcelona,4
4733,229.25,Private room,2,1,3.4,0.1,Barcelona,5
4734,134.29,Private room,2,1,3.3,0.1,Barcelona,2
4735,439.64,Entire home/apt,6,2,1.8,0.4,Barcelona,2
4736,115.67,Private room,2,1,3.1,0.2,Barcelona,4
4737,329.79,Entire home/apt,2,1,2.9,0.5,Barcelona,1
4738,416.37,Entire home/apt,4,2,2.9,0.5,Barcelona,5
4739,248.56,Private room,3,1,2.6,0.4,Barcelona,1
4740,111.02,Private room,3,1,3.9,0.6,Barcelona,2
4741,179.44,Private room,2,1,2.7,0.4,Barcelona,5
4742,122.65,Private room,5,1,2.9,0.4,Barcelona,1
4743,104.03,Private room,2,1,2.3,0.2,Barcelona,3
4744,329.79,Entire home/apt,2,1,2.8,0.5,Barcelona,4
4745,555.54,Entire home/apt,6,3,2.7,0.5,Barcelona,4
4746,295.58,Entire home/apt,2,1,3.2,0.1,Barcelona,3
4747,145.93,Private room,2,1,4.0,0.3,Barcelona,2
4748,134.29,Private room,2,1,4.0,0.4,Barcelona,5
4749,439.64,Entire home/apt,6,2,1.6,0.2,Barcelona,4
4750,219.94,Private room,2,1,1.6,0.3,Barcelona,3
4751,202.48,Private room,2,1,3.6,0.3,Barcelona,3
4752,229.25,Private room,2,1,3.3,0.3,Barcelona,2
4753,185.26,Private room,2,1,1.7,0.3,Barcelona,2
4754,449.41,Entire home/apt,3,2,1.7,0.3,Barcelona,1
4755,254.61,Private room,2,1,1.9,0.5,Barcelona,4
4756,254.61,Private room,2,1,1.9,0.5,Barcelona,1
4757,449.41,Entire home/apt,4,2,1.7,0.4,Barcelona,3
4758,248.56,Private room,2,1,3.4,0.1,Barcelona,5
4759,237.16,Private room,2,1,3.5,0.2,Barcelona,5
4760,130.8,Private room,2,1,1.7,0.4,Barcelona,2
4761,208.53,Private room,2,1,1.6,0.2,Barcelona,5
4762,497.82,Entire home/apt,6,4,1.8,0.4,Barcelona,5
4763,202.48,Private room,2,1,2.7,0.5,Barcelona,5
4764,277.65,Private room,3,1,2.3,0.2,Barcelona,3
4765,167.8,Private room,2,1,1.8,0.4,Barcelona,5
4766,281.15,Entire home/apt,4,2,3.5,0.1,Barcelona,5
4767,111.02,Private room,2,1,4.1,0.3,Barcelona,5
4768,108.92,Private room,3,1,3.9,0.5,Barcelona,1
4769,138.94,Private room,2,1,1.8,0.3,Barcelona,3
4770,144.53,Private room,2,1,3.1,0.3,Barcelona,2
4771,161.98,Private room,2,1,3.7,0.6,Barcelona,1
4772,567.18,Entire home/apt,5,3,2.8,0.4,Barcelona,4
4773,127.31,Private room,2,1,3.7,0.3,Barcelona,3
4774,115.67,Private room,2,1,3.8,0.4,Barcelona,3
4775,115.67,Private room,2,1,3.8,0.5,Barcelona,4
